100,EMER,Character,5,Percent Teachers at this school with Emergency Credentials
101,PEN_2,Character,5,Percent of Enrollments in grade 2 (STAR)
102,PEN_35,Character,5,Percent of Enrollments in grades 3-5 (STAR)
103,PEN_6,Character,5,Percent of Enrollments in grade 6 (STAR)
104,PEN_78,Character,5,Percent of Enrollments in grades 7-8 (STAR)
105,PEN_91,Character,5,Percent of Enrollments in grades 9-11 (STAR)
106,ENROLL,Character,7,Number of Students Enrolled on the First Day of Testing for Grades 2-11
107,PARENT_OPT,Character,7,Number of Students Excused from Testing by Parental Written Request
108,TESTED,Character,7,Number of Students Tested on STAR
109,SCI,Character,15,School Characteristic Index
110,VCST_E28,Character,10,Valid Score for California Standards Test (CST) in English-language arts Grades 2-8
111,PCST_E28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in English-language arts Grades 2-8
112,VCST_E91,Character,10,Valid Score for CST in English-language arts Grades 9-11
113,PCST_E91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in English-language arts Grades 9-11
114,CW_CSTE,Character,5,School Content Area Weights Percentage in CST English-language arts
115,VCST_M28,Character,10,Valid Score for CST in mathematics Grades 2-8
116,PCST_M28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in mathematics Grades 2-8
117,VCST_M91,Character,10,Valid Score for CST in mathematics Grades 9-11
118,PCST_M91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in mathematics Grades 9-11
119,CW_CSTM,Character,5,School Content Area Weights Percentage in CST mathematics
120,VCST_S28,Character,10,Valid Score for CST in science Grades 2-8
121,PCST_S28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in science Grades 2-8
122,VCST_S91,Character,10,"Valid Score for CST in science Grades 9-11 (End of Course, CST )"
123,PCST_S91,Character,10,"Product of Test Weights Multiplied by Valid scores for CST in science Grades 9-11 (End of Course, CST )"
124,CWS_91,Character,5,"School Content Area Weights Percentage in CST science (End of Course, CST )"
125,VCST_H28,Character,10,Valid Score for CST in history-social science Grades 2-8
126,PCST_H28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in history-social science Grades 2-8
127,VCST_H91,Character,10,Valid Score for CST in history-social science Grades 9-11
128,PCST_H91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in history-social science Grades 9-11
129,CW_CSTH,Character,5,School Content Area Weights Percentage in CST history-social science
130,VCHS_E91,Character,10,Valid Score for California High School Exit Exam (CAHSEE) ELA in Grades 9-11
131,PCHS_E91,Character,10,Product of Test Weights Multiplied by Valid scores for CAHSEE ELA in Grades 9-11
132,CW_CHSE,Character,5,School Content Area Weights Percentage in CAHSEE ELA
133,VCHS_M91,Character,10,Valid Score for CAHSEE mathematics in Grades 9-11
134,PCHS_M91,Character,10,Product of Test Weights Multiplied by Valid scores for CAHSEE mathematics in Grades 9-11
135,CW_CHSM,Character,5,School Content Area Weights Percentage in CAHSEE mathematics
136,TOT_28,Character,10,Product of Total of Test Weights Multiplied by Total of Valid scores in Grades 2-8
137,TOT_91,Character,10,Product of Total of Test Weights Multiplied by Total of Valid scores in Grades 9-11
138,CW_SCI,Character,5,School Content Area Weights Percentage in CST Life Science Grade 10 and Grades 2-8
139,VCST_LS10,Character,10,Valid Score for CST in Life Science Grade 10 only
140,PCST_LS10,Character,10,Product of Test Weights Multiplied by Valid scores for CST in Life Science Grade 10 only
141,CWM2_28,Character,5,School Content Area Weights Percentage for Mathematics Assignment of 200 CST in grades 2-8
142,VCSTM2_28,Character,10,Valid Score for Mathematics Assignment of 200 CST in Grades 2-8
143,PCSTM2_28,Character,10,Product of Test Weights Multiplied by Valid scores for Mathematics Assignment of 200 CST in Grades 2-8
144,CWM2_91,Character,5,School Content Area Weights Percentage for Mathematics Assignment of 200 CST in grades 9-11
145,VCSTM2_91,Character,10,Valid Score for Mathematics Assignment of 200 CST in Grades 9-11
146,PCSTM2_91,Character,10,Product of Test Weights Multiplied by Valid scores for Mathematics Assignment of 200 CST in Grades 9-11
147,CWS2_91,Character,5,School Content Area Weights Percentage for Science Assignment of 200 CST in grades 9-11
148,VCSTS2_91,Character,10,Valid Score for Science Assignment of 200 CST in Grades 9-11
149,PCSTS2_91,Character,10,Product of Test Weights Multiplied by Valid scores for Science Assignment of 200 CST in Grades 9-11
150,IRG5,Character,1,Testing irregularities greater than zero but less than 5 percent. (Y=Yes)
151,CMA_ADJ_ELA,Character,5,"The number of valid ELA records excluded for any of the content areas due to the CMA adjustment, Grade 9"
152,CMA_ADJ_MATH,Character,5,"The number of valid Math records excluded for any of the content areas due to the CMA adjustment, Grades 7-11"
153,CMA_ADJ_SCI,Character,5,"The number of valid Science records excluded for any of the content areas due to the CMA adjustment, Grade 10"
