103,SCI,Character,15,School Characteristic Index
104,VCST_E28,Character,10,Valid Score for California Standards Test (CST) in English-language arts Grades 2-8
105,PCST_E28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in English-language arts Grades 2-8
106,VCST_E91,Character,10,Valid Score for CST in English-language arts Grades 9-11
107,PCST_E91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in English-language arts Grades 9-11
108,CW_CSTE,Character,5,School Content Area Weights Percentage in CST English-language arts
109,VCST_M28,Character,10,Valid Score for CST in mathematics Grades 2-8
110,PCST_M28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in mathematics Grades 2-8
111,VCST_M91,Character,10,Valid Score for CST in mathematics Grades 9-11
112,PCST_M91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in mathematics Grades 9-11
113,CW_CSTM,Character,5,School Content Area Weights Percentage in CST mathematics
114,VCST_S28,Character,10,Valid Score for CST in science Grades 2-8
115,PCST_S28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in science Grades 2-8
116,VCST_S91,Character,10,Valid Score for CST in science Grades 9-11
117,PCST_S91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in science Grades 9-11
118,CW_CSTS,Character,5,School Content Area Weights Percentage in CST science
119,VCST_H28,Character,10,Valid Score for CST in history-social science Grades 2-8
120,PCST_H28,Character,10,Product of Test Weights Multiplied by Valid scores for CST in history-social science Grades 2-8
121,VCST_H91,Character,10,Valid Score for CST in history-social science Grades 9-11
122,PCST_H91,Character,10,Product of Test Weights Multiplied by Valid scores for CST in history-social science Grades 9-11
123,CW_CSTH,Character,5,School Content Area Weights Percentage in CST history-social science
124,VNRT_R28,Character,10,Valid Score for Norm-Referenced Test (NRT) Reading in Grades 2-8
125,PNRT_R28,Character,10,Product of Test Weights Multiplied by Valid scores for NRT Reading in Grades 2-8
126,CW_NRTR,Character,5,School Content Area Weights Percentage in NRT Reading
127,VNRT_L28,Character,10,Valid Score for NRT Language in Grades 2-8
128,PNRT_L28,Character,10,Product of Test Weights Multiplied by Valid scores for NRT Language in Grades 2-8
129,CW_NRTL,Character,5,School Content Area Weights Percentage in NRT Language
130,VNRT_S28,Character,10,Valid Score for NRT Spelling in Grades 2-8
131,PNRT_S28,Character,10,Product of Test Weights Multiplied by Valid scores for NRT Spelling in Grades 2-8
132,CW_NRTS,Character,5,School Content Area Weights Percentage in NRT Spelling
133,VNRT_M28,Character,10,Valid Score for NRT Mathematics in Grades 2-8
134,PNRT_M28,Character,10,Product of Test Weights Multiplied by Valid scores for NRT Mathematics in Grades 2-8
135,CW_NRTM,Character,5,School Content Area Weights Percentage in NRT Mathematics
136,VCHS_E91,Character,10,Valid Score for California High School Exit Exam (CAHSEE) ELA in Grades 9-11
137,PCHS_E91,Character,10,Product of Test Weights Multiplied by Valid scores for CAHSEE ELA in Grades 9-11
138,CW_CHSE,Character,5,School Content Area Weights Percentage in CAHSEE ELA
139,VCHS_M91,Character,10,Valid Score for CAHSEE mathematics in Grades 9-11
140,PCHS_M91,Character,10,Product of Test Weights Multiplied by Valid scores for CAHSEE mathematics in Grades 9-11
141,CW_CHSM,Character,5,School Content Area Weights Percentage in CAHSEE mathematics
142,TOT_28,Character,10,Product of Total of Test Weights Multiplied by Total of Valid scores in Grades 2-8
143,TOT_91,Character,10,Product of Total of Test Weights Multiplied by Total of Valid scores in Grades 9-11
144,CW_LS10,Character,5,School Content Area Weights Percentage in CST Life Science Grade 10 only
145,VCST_LS10,Character,10,Valid Score for CST in Life Science Grade 10 only
146,PCST_LS10,Character,10,Product of Test Weights Multiplied by Valid scores for CST in Life Science Grade 10 only
147,CWM2_28,Character,5,School Content Area Weights Percentage for Mathematics Assignment of 200 CST in grades 2-8
148,VCSTM2_28,Character,10,Valid Score for Mathematics Assignment of 200 CST in Grades 2-8
149,PCSTM2_28,Character,10,Product of Test Weights Multiplied by Valid scores for Mathematics Assignment of 200 CST in Grades 2-8
150,CWM2_91,Character,5,School Content Area Weights Percentage for Mathematics Assignment of 200 CST in grades 9-11
151,VCSTM2_91,Character,10,Valid Score for Mathematics Assignment of 200 CST in Grades 9-11
152,PCSTM2_91,Character,10,Product of Test Weights Multiplied by Valid scores for Mathematics Assignment of 200 CST in Grades 9-11
153,CWS2_91,Character,5,School Content Area Weights Percentage for Science Assignment of 200 CST in grades 9-11
154,VCSTS2_91,Character,10,Valid Score for Science Assignment of 200 CST in Grades 9-11
155,PCSTS2_91,Character,10,Product of Test Weights Multiplied by Valid scores for Science Assignment of 200 CST in Grades 9-11
156,IRG5,Character,1,Testing irregularities greater than zero but less than 5 percent. (Y=Yes)
